FOLIO,SEXO_ENCUESTADO,EDAD_ENCUESTADO,P1_5,P2_4,P2_5,P2_6_SUMA_SEMANALES_EST,P2_8,P2_10_F,P2_10_G,P2_13,P3_16,P3_17,P5_2_A_1,P5_2_B_1,P5_2_C_1,P5_2_D_1,P5_2_E_1,P5_3_A,P5_3_B,P5_3_C,P5_3_D,P5_3_E,P6_1_A,P6_1_B,P6_1_C,P6_1_D,P6_2,P6_3_HORAS,P6_3_MIN,P6_4,P6_5_HORAS,P6_5_MIN,P6_6,P6_7_HORAS,P6_7_MIN,P6_8_HORAS,P6_8_MIN,P6_12,P6_13,P6_14,P6_16,P6_18,P6_30_A_1,P6_30_A_2,P6_30_B_1,P6_30_B_2,P6_30_C_1,P6_30_C_2,P6_30_D_1,P6_30_D_2,P6_30_E_1,P6_30_E_2,P6_30_F_1,P6_30_F_2,P6_30_G_1,P6_30_G_2,P6_30_H_1,P6_30_H_2,O6_3,O6_5,O6_7,O6_8
2177.0,M,55,10,1,1,42,0,4,5,3,2,7,0,0,0,0,0,1,1,0,0,0,4,4,4,1,0.0,0,0,3,1,0,7,0.0,15.0,10.0,0.0,0,0,4,1,0,7,1,2,1,7,2,1,1,7,3,4,2,7,2,7,6,0.0,3.0,1.75,70.0
2178.0,M,23,10,1,1,45,0,5,5,3,2,7,0,0,0,0,0,0,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,4,0.0,30.0,5.0,0.0,1,0,1,2,3,2,1,0,0,2,2,0,0,7,2,7,1,7,2,7,6,0.0,0.0,2.0,35.0
2179.0,H,69,10,9,9,0,0,9,9,9,2,8,1,1,1,0,1,0,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0,0,4,1,0,1,1,2,1,7,2,1,1,1,2,0,0,7,2,7,8,0.0,0.0,0.0,56.0
2180.0,M,72,10,9,9,0,0,9,9,9,2,5,1,0,0,1,0,0,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,2,0.0,40.0,0.0,30.0,0,0,4,1,0,7,1,1,1,7,2,0,0,7,3,3,1,7,3,7,3,0.0,0.0,1.3333333333333333,3.5
2181.0,M,71,10,9,9,0,0,9,9,9,2,8,1,0,0,0,0,0,0,0,0,1,4,4,4,1,0.0,0,0,0,0,0,7,5.0,0.0,0.0,30.0,0,0,4,1,0,7,1,2,1,7,2,2,1,7,1,0,0,7,1,7,4,0.0,0.0,35.0,3.5
2182.0,H,66,10,1,1,20,1,5,5,3,4,5,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,7,2,3,3,7,2,7,6,0.0,0.0,0.0,35.0
2183.0,M,79,10,9,9,0,0,9,9,9,2,8,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,7,1,3,2,7,2,7,5,0.0,0.0,0.0,28.0
2184.0,M,44,10,9,9,0,0,9,9,9,4,5,0,1,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,7,1,2,3,7,2,7,8,0.0,0.0,0.0,35.0
2185.0,M,61,10,1,1,36,1,5,5,3,2,7,1,0,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,7,1,3,2,7,2,7,5,0.0,0.0,0.0,21.0
2186.0,H,62,10,9,9,0,0,9,9,9,4,5,1,1,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,2,2,3,2,7,2,7,7,0.0,0.0,0.0,28.0
2187.0,M,62,10,9,9,0,0,9,9,9,4,9,1,0,0,0,0,1,0,0,1,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,5,0.0,0.0,0.0,21.0
2188.0,M,46,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,1,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,1,0,4,1,0,7,1,1,1,7,1,1,1,7,2,3,2,7,2,7,7,0.0,0.0,0.0,21.0
2189.0,M,76,10,9,9,0,0,9,9,9,2,8,1,1,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,1,1.0,0.0,3.0,0.0,0,0,4,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,8,0.0,0.0,1.0,21.0
2190.0,M,66,4,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,4,2.0,0.0,2.0,0.0,0,0,4,1,0,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,6,0.0,0.0,8.0,14.0
2191.0,M,55,10,9,9,0,0,9,9,9,4,6,0,1,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,7,5.0,0.0,2.0,0.0,0,0,4,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,6,0.0,0.0,35.0,14.0
2192.0,M,66,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,7,1,2,2,7,2,7,7,0.0,0.0,0.0,28.0
2193.0,M,28,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,5,1,0,5,1.0,0.0,4.0,0.0,1,0,1,2,2,7,1,2,1,7,2,1,1,6,1,6,3,7,1,5,2,0.0,5.0,5.0,28.0
2194.0,M,66,10,9,9,0,0,9,9,9,4,4,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,7,1,3,1,7,2,7,7,0.0,0.0,0.0,21.0
2195.0,H,50,10,1,1,84,2,5,1,3,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,14.0,0,0,4,1,0,7,1,1,1,7,1,1,1,2,3,5,5,7,2,7,5,0.0,0.0,0.0,1.6333333333333333
2196.0,H,84,10,1,1,45,1,9,9,9,4,6,1,1,0,0,0,0,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,8.0,30.0,0,0,2,1,0,3,2,2,1,7,1,2,1,7,2,7,3,7,2,0,0,0.0,0.0,0.0,59.5
2197.0,M,19,10,1,1,30,3,5,5,3,1,8,0,0,0,0,0,1,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,7,1.0,0.0,2.0,0.0,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,7,0.0,0.0,7.0,14.0
2198.0,M,16,10,9,9,0,0,9,9,9,1,10,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,1.0,0.0,5.0,0.0,0,0,4,1,0,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,5,0.0,0.0,5.0,35.0
2199.0,H,15,10,9,9,0,0,9,9,9,1,8,0,0,0,0,0,1,1,0,0,0,4,4,4,1,3.0,2,0,0,0,0,7,1.0,0.0,5.0,0.0,0,0,4,1,0,1,1,1,1,1,2,1,1,1,2,1,5,1,2,1,8,6.0,0.0,7.0,35.0
2200.0,M,36,10,1,1,40,0,5,5,1,2,7,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0.0,0,0,0,0,0,5,0.0,30.0,5.0,0.0,0,0,3,1,0,1,1,1,1,1,2,1,1,1,2,1,5,1,2,1,5,0.0,0.0,2.5,35.0
2201.0,M,19,10,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,1,0,0,1,4,4,3,3,0.0,0,0,0,0,0,3,2.0,20.0,4.0,20.0,0,0,4,1,0,7,3,4,1,7,5,2,1,7,3,3,1,5,2,6,7,0.0,0.0,7.0,30.333333333333332
2202.0,M,52,10,1,1,42,0,5,5,3,4,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,1,0,1,1,0,7,1,7,1,7,1,1,1,3,2,2,4,7,2,7,6,0.0,0.0,0.0,21.0
2203.0,M,26,10,1,1,48,0,5,5,1,4,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,1,0,4,1,0,7,1,1,1,7,1,1,1,7,3,3,2,7,2,7,5,0.0,0.0,0.0,14.0
2204.0,H,15,4,9,9,0,0,9,9,9,1,10,0,0,0,0,0,1,0,0,0,0,3,4,4,4,0.0,0,0,1,2,10,5,1.0,0.0,11.0,0.0,1,0,4,1,0,7,2,2,1,5,1,0,1,4,2,6,1,7,2,7,3,0.0,2.1666666666666665,5.0,77.0
2205.0,H,82,10,9,9,0,0,9,9,9,1,5,1,1,0,1,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,1.0,0.0,5.0,30.0,1,0,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,0.0,0.0,5.0,38.5
2206.0,M,41,10,1,1,48,1,5,5,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,1,1,0,7,1,1,1,7,1,1,1,7,2,2,3,7,2,7,5,0.0,0.0,0.0,21.0
2207.0,M,30,10,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,0,0,0,0,4,4,4,2,7.0,1,0,0,0,0,5,1.0,0.0,1.0,0.0,0,0,2,1,0,3,2,1,1,3,2,3,2,7,2,7,2,7,1,1,2,7.0,0.0,5.0,7.0
2208.0,M,20,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,1,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,3,1.0,0.0,3.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,2,2,3,2,7,2,7,6,0.0,0.0,3.0,21.0
2209.0,H,58,10,1,4,48,1,1,1,3,2,7,0,0,0,0,0,1,0,0,0,0,3,4,4,2,2.0,0,10,1,0,10,7,0.0,15.0,7.0,0.0,0,0,1,5,3,7,1,2,1,2,1,0,0,7,3,7,2,7,4,0,0,0.3333333333333333,0.16666666666666666,1.75,49.0
2210.0,H,39,10,1,1,3,0,2,5,1,2,6,0,0,0,0,0,1,1,0,0,0,3,2,2,2,1.0,2,0,3,1,0,1,1.0,0.0,3.0,0.0,1,1,1,2,1,7,1,5,1,0,0,0,0,4,1,0,0,7,4,7,5,2.0,3.0,1.0,21.0
2211.0,M,64,10,9,9,0,0,9,9,9,4,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,7,0.0,20.0,1.0,0.0,0,0,4,1,0,7,1,2,2,7,1,2,1,7,1,2,1,7,2,7,3,0.0,0.0,2.333333333333333,7.0
2212.0,M,27,10,1,1,45,0,5,5,3,4,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,3,3.0,0.0,3.0,0.0,1,0,1,2,1,3,1,1,1,2,1,0,0,7,1,3,1,7,2,7,1,0.0,0.0,9.0,21.0
2213.0,M,53,10,1,1,35,0,5,5,2,5,6,0,0,0,0,0,1,1,0,0,0,4,4,4,1,3.0,1,0,0,0,0,3,2.0,0.0,2.0,0.0,1,0,3,1,0,7,1,3,1,7,1,0,0,3,1,0,0,7,1,7,3,3.0,0.0,6.0,14.0
2214.0,H,44,10,1,1,42,0,1,1,3,2,8,0,0,0,0,0,0,1,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,2,1,0,1,1,1,1,1,2,1,1,1,2,1,5,1,2,1,5,0.0,0.0,0.0,21.0
2215.0,H,67,10,9,9,0,0,9,9,9,4,5,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,1.0,0.0,5.0,0.0,0,0,4,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,8,0.0,0.0,5.0,35.0
2216.0,H,46,10,1,4,36,0,5,5,3,1,6,0,0,0,0,0,1,0,0,0,0,4,4,4,1,3.0,1,0,0,0,0,7,1.0,0.0,3.0,0.0,1,0,4,1,0,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,5,3.0,0.0,7.0,21.0
2217.0,M,53,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,2,1,0,6,1,1,1,6,2,1,1,1,1,3,1,7,3,7,4,0.0,0.0,0.0,35.0
2218.0,M,53,10,1,1,45,2,1,1,3,2,5,0,1,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,6,7.0,0.0,3.0,0.0,0,0,4,1,0,1,1,1,1,1,2,1,1,1,2,1,5,1,2,1,6,0.0,0.0,42.0,21.0
2219.0,M,58,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,1,1.0,0.0,5.0,0.0,0,0,4,1,0,7,1,1,1,5,1,1,1,4,1,5,1,7,2,7,3,0.0,0.0,1.0,35.0
2220.0,M,65,10,9,9,0,0,9,9,9,2,7,1,1,0,0,0,1,0,0,0,0,1,2,2,2,0.0,0,0,0,0,0,2,0.0,20.0,0.0,20.0,1,0,4,1,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,7,6,0.0,0.0,0.6666666666666666,2.333333333333333
2221.0,M,20,10,9,9,0,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,7,0.0,40.0,0.0,10.0,1,0,4,1,0,3,1,1,1,2,1,1,1,4,2,7,3,7,4,7,2,0.0,0.0,4.666666666666666,1.1666666666666665
2222.0,H,59,10,1,1,40,0,5,5,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,5.0,8,0,0,0,0,0,0.0,0.0,2.0,0.0,1,0,3,2,8,7,1,1,1,4,1,1,1,7,2,7,2,7,8,7,8,40.0,0.0,0.0,14.0
2223.0,M,59,10,9,9,0,0,9,9,9,4,5,1,1,0,0,0,0,0,0,0,0,3,4,4,1,0.0,0,0,0,0,0,5,1.0,30.0,8.0,30.0,0,0,2,1,0,7,2,1,1,7,4,2,1,7,2,7,3,2,1,7,4,0.0,0.0,7.5,59.5
2224.0,H,63,10,1,1,40,0,5,5,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,5,0,45,7,1.0,30.0,4.0,0.0,0,0,4,1,0,5,1,1,1,3,2,0,0,4,2,3,1,7,3,6,2,0.0,3.75,10.5,28.0
2225.0,M,65,10,9,9,0,0,9,9,9,2,6,1,0,0,0,0,0,0,0,0,0,1,4,4,2,0.0,0,0,2,1,0,7,0.0,10.0,1.0,0.0,0,0,4,1,0,7,2,2,1,1,2,1,1,0,0,0,0,6,2,7,5,0.0,2.0,1.1666666666666665,7.0
2226.0,M,21,10,9,9,0,0,9,9,9,1,9,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0.0,0,0,0,0,0,2,0.0,30.0,3.0,0.0,0,1,1,2,1,2,1,0,0,1,1,0,0,4,2,7,1,7,2,7,8,0.0,0.0,1.0,21.0
2227.0,H,35,10,1,1,40,0,5,4,2,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2.0,1,0,2,1,0,7,1.0,0.0,2.0,0.0,0,1,4,2,1,7,1,2,1,5,1,1,1,5,1,7,1,7,1,4,2,2.0,2.0,7.0,14.0
2228.0,H,78,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,0,0,4,1,0,7,1,3,1,7,1,1,1,7,1,5,1,7,2,7,3,0.0,0.0,0.0,28.0
2229.0,H,28,10,9,9,0,0,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0.0,0,0,0,0,0,4,0.0,30.0,5.0,0.0,0,0,2,3,6,5,1,2,1,7,1,1,1,4,1,7,1,7,3,7,4,0.0,0.0,2.0,35.0
2230.0,H,33,10,1,3,35,4,5,5,3,4,6,1,0,0,0,0,1,1,0,0,0,2,3,1,2,3.0,1,0,3,1,0,5,0.0,30.0,4.0,0.0,0,0,4,1,0,2,1,1,1,3,4,2,3,3,1,1,1,3,1,3,1,3.0,3.0,2.5,28.0
2231.0,M,42,10,1,1,40,0,5,5,3,4,6,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,7,5.0,0.0,5.0,0.0,0,1,4,2,2,7,2,1,1,3,1,1,1,7,1,4,1,7,2,7,3,0.0,0.0,35.0,35.0
2232.0,M,41,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,5,0.0,0.0,0.0,28.0
2233.0,H,58,10,1,1,45,0,1,2,2,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,8.0,0.0,3.0,0.0,1,0,1,1,0,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,5,0.0,0.0,40.0,21.0
2234.0,M,24,10,9,9,0,0,9,9,9,4,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,5,0.0,0.0,0.0,28.0
2235.0,H,17,10,9,9,0,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,3,1.0,0.0,3.0,0.0,0,0,4,1,0,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,5,0.0,0.0,3.0,21.0
2236.0,H,50,10,1,1,42,1,1,5,3,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,3.0,0.0,1.0,0.0,0,0,4,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,6,0.0,0.0,15.0,7.0
2237.0,M,58,10,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,5,0.0,0.0,0.0,21.0
2238.0,M,29,10,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,7.0,0.0,0,0,4,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,6,0.0,0.0,0.0,49.0
2239.0,M,26,10,9,9,0,0,9,9,9,4,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,3,8.0,0.0,4.0,0.0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,7,0.0,0.0,24.0,28.0
2240.0,H,52,10,1,1,25,0,5,5,3,2,7,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,12.0,0.0,1,1,1,1,0,1,2,1,2,2,2,0,0,5,1,7,3,7,3,7,2,0.0,0.0,0.0,84.0
2241.0,M,64,10,9,9,0,0,9,9,9,4,4,1,1,0,1,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,3,1.0,0.0,12.0,0.0,0,0,4,1,0,5,2,3,1,7,1,3,2,3,2,7,1,7,1,7,4,0.0,0.0,3.0,84.0
2242.0,H,78,10,9,9,0,0,9,9,9,4,6,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,7,0.0,20.0,2.0,0.0,0,0,2,1,0,7,1,2,1,7,3,1,1,7,1,0,0,7,1,7,3,0.0,0.0,2.333333333333333,14.0
2243.0,M,41,10,9,9,0,0,9,9,9,2,6,1,1,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,7,1.0,0.0,5.0,0.0,1,0,4,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,5,0.0,0.0,7.0,35.0
2244.0,M,20,10,9,9,0,0,9,9,9,2,9,0,0,0,0,1,1,0,0,0,1,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,1,7,2,7,8,0.0,0.0,0.0,28.0
2245.0,M,65,10,9,9,0,0,9,9,9,4,6,1,0,0,0,0,1,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,21.0
2246.0,M,76,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,1,0,1,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,7,0.0,0.0,0.0,21.0
2247.0,H,66,10,9,9,0,0,9,9,9,4,4,0,0,0,0,0,1,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,28.0
2248.0,H,67,10,9,9,0,0,9,9,9,2,7,0,1,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,28.0
2249.0,M,71,10,9,9,0,0,9,9,9,4,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,28.0
2250.0,H,78,10,9,9,0,0,9,9,9,2,7,1,1,0,0,0,1,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,28.0
2251.0,H,74,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,7,0.0,0.0,0.0,28.0
2252.0,H,58,10,1,1,40,1,5,5,3,2,8,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,6.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,2,3,3,7,2,7,5,0.0,0.0,0.0,42.0
2253.0,M,53,10,1,1,72,0,1,1,1,2,7,0,0,0,0,0,1,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,21.0
2254.0,M,26,10,9,9,0,0,9,9,9,4,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,1,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,28.0
2255.0,M,44,10,1,1,60,1,1,5,1,2,8,0,0,0,0,0,0,0,0,0,1,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,28.0
2256.0,H,55,10,1,1,40,0,5,5,3,2,8,1,1,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,6.0,0.0,0,0,4,1,0,7,1,1,1,7,1,4,3,3,2,7,2,7,5,4,1,0.0,0.0,0.0,42.0
2257.0,M,92,10,9,9,0,0,9,9,9,4,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,6.0,0.0,2.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,42.0,14.0
2258.0,H,75,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,4,3,3,2,7,2,7,5,0.0,0.0,0.0,28.0
2259.0,H,82,10,9,9,0,0,9,9,9,4,4,1,1,1,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,4,1,0,7,1,1,1,7,1,1,1,7,1,0,0,7,2,7,8,0.0,0.0,0.0,7.0
2260.0,M,39,10,1,1,45,0,5,5,1,2,8,0,0,0,0,0,0,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,30.0,2.0,0.0,0,0,2,1,0,7,1,3,1,5,2,1,1,6,2,7,3,7,3,7,2,0.0,0.0,3.5,14.0
2261.0,H,56,10,1,1,45,0,1,1,3,2,6,0,0,0,0,0,0,0,0,0,0,4,4,1,4,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,4,1,0,7,1,3,1,7,1,0,0,7,1,7,1,7,4,7,4,0.0,0.0,0.0,7.0
2262.0,M,54,10,1,1,45,1,9,9,9,1,5,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,4.0,0.0,2.0,0.0,0,0,4,1,0,7,1,2,1,0,0,0,0,7,1,5,1,7,2,7,3,0.0,0.0,28.0,14.0
2263.0,M,15,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,0.0,30.0,6.0,0.0,0,0,4,1,0,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,5,0.0,0.0,2.5,42.0
2264.0,M,69,10,9,9,0,0,9,9,9,4,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,5,0.0,0.0,0.0,28.0
2265.0,M,51,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,5,0.0,0.0,0.0,28.0
2266.0,M,39,10,1,1,45,0,5,5,3,4,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,0.0,45.0,6.0,0.0,0,0,1,3,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,5,0.0,0.0,3.75,42.0
2267.0,M,73,10,9,9,0,0,9,9,9,2,8,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,7,0.0,30.0,3.0,0.0,0,0,4,1,0,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,5,0.0,0.0,3.5,21.0
